inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,41.59188309203679,40.50609665440988,38.00609665440988,36.67766952966369,38.00609665440988,32.67766952966369,31.384776310850235,30.056349186104047,28.763455967290597,26.763455967290597,27.8492424049175,25.313708498984763,23.313708498984763,22.48528137423857,22.36396103067893,23.899494936611667,26.399494936611667,29.899494936611667,33.39949493661167,34.89949493661167,36.89949493661167,39.39949493661167,42.89949493661167,46.39949493661167,47.89949493661167,48.89949493661167,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,39.76345596729059,39.92031021678297,38.42031021678297,34.47056274847714,35.05634918610405,33.97056274847714,30.056349186104047,27.849242404917497,27.227922061357855,26.642135623730955,24.642135623730955,24.52081528017131,24.14213562373095,21.19238815542512,20.36396103067893,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,38.76345596729059,38.884776310850235,36.384776310850235,34.17766952966369,33.3492424049175,32.4350288425444,29.9350288425444,27.227922061357855,25.727922061357855,27.520815280171306,23.813708498984763,21.813708498984763,21.227922061357855,19.899494936611667,18.36396103067893,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,40.05634918610405,37.55634918610405,35.7634559672906,32.8492424049175,31.349242404917497,31.81370849898476,29.31370849898476,26.399494936611664,26.106601717798213,23.606601717798213,23.692388155425117,21.227922061357855,18.98528137423857,17.692388155425117,16.36396103067893,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,37.520815280171306,37.64213562373095,34.935028842544405,33.435028842544405,31.935028842544405,29.227922061357855,28.27817459305202,25.77817459305202,24.27817459305202,23.692388155425117,20.77817459305202,20.192388155425117,17.692388155425117,16.192388155425117,14.863961030678928,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,37.60660171779821,36.10660171779821,35.520815280171306,32.10660171779821,30.606601717798213,30.52081528017131,27.106601717798213,27.02081528017131,24.65685424949238,22.15685424949238,21.36396103067893,18.65685424949238,18.27817459305202,14.15685424949238,13.363961030678928,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,37.55634918610405,36.47056274847714,34.7634559672906,32.05634918610404,30.227922061357855,29.48528137423857,26.98528137423857,24.98528137423857,23.48528137423857,22.98528137423857,21.899494936611664,18.535533905932738,16.535533905932738,14.035533905932738,12.035533905932738,10.535533905932738,8.535533905932738,7.035533905932738,6.0,3.5,1.5,0,1.5,4.0,6.5,8.5,9.985281374238571,12.899494936611665,13.485281374238571,14.985281374238571,18.399494936611667,18.98528137423857,21.899494936611667,26.52081528017131,24.935028842544405,25.056349186104047,27.263455967290597,29.763455967290597,30.556349186104047,33.05634918610404,34.33452377915607,38.248737341529164,39.33452377915607,39.62741699796953,42.33452377915608,43.12741699796953,46.07716446627536,46.66295090390227,48.662950903902264,50.162950903902264,54.077164466275356,55.162950903902264,59.077164466275356,59.426406871192846,60.926406871192846,61.75483399593904,62.047727214752484,63.16904755831213,65.66904755831213,65.75483399593902,68.66904755831212,68.04772721475247,inf
inf,36.72792206135786,35.64213562373095,32.935028842544405,31.435028842544405,29.227922061357855,28.692388155425117,28.31370849898476,24.192388155425117,22.15685424949238,20.65685424949238,21.27817459305202,18.363961030678926,17.571067811865476,14.863961030678928,12.65685424949238,11.363961030678928,9.15685424949238,7.121320343559643,5.621320343559643,5.035533905932738,2.121320343559643,1.5,2.8284271247461903,4.32842712474619,8.242640687119286,7.863961030678928,9.363961030678928,11.363961030678928,12.863961030678928,14.863961030678928,16.86396103067893,18.606601717798213,21.52081528017131,24.02081528017131,22.935028842544405,24.435028842544405,26.935028842544405,28.67766952966369,30.67766952966369,31.50609665440988,34.42031021678298,36.92031021678298,37.50609665440989,40.92031021678298,41.74873734152917,42.541630560342625,45.95584412271572,45.83452377915607,47.33452377915607,49.83452377915607,52.33452377915607,54.83452377915607,57.3050865276332,57.426406871192846,58.2193000900063,60.2193000900063,60.34062043356594,64.46194077712558,63.633513652379385,65.13351365237938,66.63351365237938,68.13351365237938,inf
inf,36.10660171779821,34.60660171779821,32.10660171779821,30.106601717798213,28.606601717798213,27.106601717798213,26.571067811865476,24.071067811865476,22.071067811865476,20.742640687119284,19.242640687119284,17.742640687119284,17.449747468305834,14.742640687119284,13.485281374238571,11.949747468305832,9.242640687119286,8.449747468305834,5.742640687119286,4.242640687119286,3.621320343559643,3.5,3.621320343559643,6.363961030678928,6.449747468305833,7.949747468305833,10.692388155425117,12.192388155425117,14.899494936611665,14.985281374238571,17.692388155425117,17.98528137423857,20.48528137423857,21.52081528017131,23.02081528017131,25.763455967290597,26.556349186104047,28.556349186104047,29.38477631085024,30.88477631085024,33.38477631085024,35.38477631085024,37.38477631085024,38.92031021678298,41.627416997969526,42.42031021678298,44.42031021678298,46.42031021678298,47.95584412271572,50.87005768508881,53.37005768508881,53.76955262170046,53.89087296526011,56.597979746446654,57.39087296526011,58.21930009000629,60.21930009000629,62.21930009000629,64.2193000900063,65.75483399593902,67.25483399593902,69.46194077712556,inf
